Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
['Male'],"[9.180115, -0.35412905, -2.3290794]",../p08_2013-12-05/2013-12-05_01.05.48.jpg,ZTE-BLADE,['oxygen_mask'],['38-43'],21.35893701,['Fear'],2002:12:08 12:00:00,"['#f9f1ef', '#0a0a0d', '#ab9fad', '#7b6f73', '#47383b']","['bottle', 'person', 'person']",,01:05:48,"[array([-9.22392681e-02,  8.92927796e-02,  4.14679646e-02, -7.50428960e-02,
       -1.30632401e-01, -5.16274907e-02, -4.96063530e-02,  1.95940174e-02,
        9.31826308e-02, -1.31097324e-02,  2.18119919e-01, -8.44836086e-02,
       -3.05052578e-01,  2.04866771e-02,  9.04070437e-02,  7.75356367e-02,
       -1.15425132e-01, -5.49644120e-02, -1.08371913e-01, -5.09331115e-02,
        2.46190950e-02,  1.92886200e-02, -1.76918879e-03,  1.19623967e-01,
       -1.29300877e-01, -3.75323653e-01, -8.15510303e-02, -1.53903097e-01,
        3.53906304e-02, -1.24704346e-01, -4.71821912e-02,  1.00461885e-01,
       -4.89740334e-02, -8.50498006e-02,  3.70433629e-02,  7.85342604e-02,
       -4.18003798e-02, -1.39809906e-01,  2.30764553e-01, -7.15846568e-03,
       -1.26867056e-01,  4.32487354e-02,  5.43760210e-02,  2.67641604e-01,
        1.53680414e-01,  4.09305468e-02,  1.36472315e-01,  2.10070983e-04,
        1.36239320e-01, -2.18203902e-01,  3.34000327e-02,  1.17160380e-01,
        1.74044847e-01,  6.94052875e-02,  1.36377215e-01, -2.41128176e-01,
        3.78049724e-02,  1.53014898e-01, -1.77128553e-01,  1.58762872e-01,
       -8.98141228e-03, -1.42436683e-01, -1.10064521e-02, -9.32885110e-02,
        2.25255966e-01,  7.84019008e-02, -8.09894949e-02, -9.77090672e-02,
        1.68674573e-01, -1.00134142e-01, -1.12327993e-01,  6.59316629e-02,
       -1.76925510e-01, -1.51997522e-01, -2.14167982e-01,  4.01369184e-02,
        2.32808918e-01,  1.56929508e-01, -2.55648255e-01,  3.84841748e-02,
       -3.52291986e-02, -4.21842039e-02, -1.12223327e-02,  8.45922083e-02,
       -6.74578696e-02, -1.00269854e-01, -1.34621695e-01, -7.46020675e-03,
        2.34654665e-01, -3.65309678e-02,  3.56788039e-02,  2.14100510e-01,
        3.97437438e-02,  4.43057790e-02,  3.55035029e-02, -2.03013867e-02,
       -1.70359120e-01, -5.23620546e-02, -6.20173588e-02, -1.16568618e-02,
        1.16532087e-01, -1.87830850e-01, -4.94129322e-02,  6.81984723e-02,
       -2.76181638e-01,  1.15050487e-01, -4.67368886e-02, -2.01943200e-02,
       -2.55830977e-02,  1.06614698e-02, -6.26406223e-02,  4.64448184e-02,
        2.27615461e-01, -2.54398733e-01,  2.02718392e-01,  2.38350168e-01,
        5.84651306e-02,  1.35411680e-01,  4.44022566e-02,  1.50658432e-02,
        2.15961803e-02, -1.06702149e-02, -1.95809573e-01, -1.14688091e-01,
        7.14156926e-02, -3.95978801e-04, -2.80752461e-02,  6.81835413e-02])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, -0.17706452, -2.5197644]",../p08_2013-12-05/2013-12-05_01.30.18.jpg,ZTE-BLADE,[],,11.0504749,,2002:12:08 12:00:00,"['#aca4b4', '#f6f5f4', '#443b40', '#7e787e', '#0b0b0e']",['bottle'],,01:30:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.281172, -1.0760075, -4.3176503]",../p08_2013-12-05/2013-12-05_12.26.18.jpg,ZTE-BLADE,[],,3.388865784,,2002:12:08 12:00:00,"['#030409', '#05070b', '#0b0d10', '#010307', '#010305']",[],,12:26:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[9.180115, -0.53119355, -2.8738933]",../p08_2013-12-05/2013-12-05_12.57.18.jpg,ZTE-BLADE,[],['0-2'],53.57152716,['Surprise'],2002:12:08 12:00:00,"['#7d6c68', '#a897a1', '#31292d', '#665955', '#f9ede5']","['bottle', 'person']",,12:57:18,"[array([-0.06603932,  0.01218902,  0.04007728,  0.0087405 , -0.1403406 ,
        0.04598528, -0.07424149,  0.00687101,  0.12825435, -0.03837186,
        0.1770943 , -0.0150345 , -0.32096404, -0.07984987,  0.09740847,
        0.10482419, -0.10162272, -0.17899621, -0.07076229, -0.08093874,
       -0.02522951,  0.04464856,  0.00435971,  0.05996288, -0.16477296,
       -0.35406086, -0.07796986, -0.09361169,  0.00669996, -0.20973581,
       -0.0560696 ,  0.02546691, -0.18407874, -0.09929638,  0.05180335,
        0.14510228, -0.10248813, -0.10906603,  0.25344446,  0.08138976,
       -0.18253186, -0.07017994,  0.01305401,  0.26682156,  0.13460144,
        0.01705743,  0.03905194, -0.01379661,  0.12893678, -0.2882039 ,
        0.11043628,  0.20849048,  0.17613213,  0.12081647,  0.03867605,
       -0.18157269,  0.03153832,  0.1903989 , -0.23198748,  0.11068277,
        0.07585491, -0.13598186, -0.02853581, -0.05841079,  0.21943867,
        0.09595651, -0.09126862, -0.19128528,  0.13883711, -0.12577385,
       -0.11184453,  0.1416156 , -0.10253242, -0.2002614 , -0.3335633 ,
        0.06128666,  0.32413617,  0.08558968, -0.18545115, -0.0247326 ,
       -0.0518581 , -0.04723523, -0.02619195,  0.06275918, -0.07354601,
        0.01569047, -0.08315568,  0.04715025,  0.2031875 ,  0.02882535,
       -0.02403267,  0.15578607,  0.02633905,  0.07841785,  0.11841746,
        0.10406396, -0.03836924, -0.0323476 , -0.07958996,  0.04878492,
        0.04913609, -0.18229011,  0.01829812,  0.05191238, -0.19366536,
        0.19839826, -0.00954546, -0.06017492, -0.04827662, -0.04911871,
       -0.15911064,  0.02613869,  0.22884031, -0.40959907,  0.22157142,
        0.21344362,  0.04262538,  0.15262824,  0.02932323,  0.08045012,
       -0.05901365, -0.08580236, -0.1991943 , -0.10295421,  0.02682136,
       -0.01047951,  0.01879204,  0.07437728])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.357179, -1.6208214, -2.3290794]",../p08_2013-12-05/2013-12-05_01.41.18.jpg,ZTE-BLADE,[],,404.4544779,,2002:12:08 12:00:00,"['#0f0f11', '#3b3131', '#8c8797', '#b7aebd', '#58515d']",[],"Wenlia Wang (Crip) Law, Hesther Heather CTI Law. by Hung Lennon, Teresa a go M = PAD Publish Pear Professor adios The oral Examination for the ‘above Meeting ynmencing at 2.09 pm. 1, feltast Ifyou hawk ANY specific die 10. Docember 2013, Please Jot oiversiy of Viste Store Roag Newtownebbey CArtrin 8737008 Tel Na: 94) 28 90 366975 Fax. No; F028 366075 Small below, ster 9c ub f00r, Gray. Ann, led Work Ex Candidate wi have Nicola burns pho Exami, Gealnne McKeever Exam pecall: Grainne Ra Burns — cam, Arrange icola ~ Turnitin Re Pied pahool Mum's Night out ‘ting 28th Octob, Over Horizon f foday, Yesterday Ye 3 December 2013 November Novem! 1D Supervision Sent Archive Personaj Alan Research|$21U5iU toy P8Alasay Aeuninard @ yt easy Url aug A121 quag [Ruosiag SAIDAY as 42419 yg s2uneOH Gyg volsiaiodns qyg S2ute aH Gug S6urt 3x3 - ras Bur ysx3 Udi LonepoUuiosse @umnbay Sopeng JEPOUED ‘aienbs Souuy, ‘SPdues isei0g IIPS “ido ui 0528 HO WEN s.uniy jooyre To eetHt Oh Uoneyauy -oy USissvoH Wios Z 194 i Ca UbISS POY wos zpe SU M1O21N 50) o1ep enh ETOZ s8quianon zy °H49} sousuie%; jeusaing E102 s3qWanow gz din jooyse s9quanoy gy Jequiszag dep {22H ouUTeID peaep UPR J2M9 95094 suse ES Cd sung sia . stars Gna) PD $F) pow syury mm 89104 joYaieasay 2ulR9H Guy J2yteay 2Buryaxy Loisiaredns gig BNO OCR oue5 ‘xoxtingy EYEE Et02 ssqoxG Ez GEE! _Et0zsaqoisg OE Ositr ETO soquianoy y Err s2qUanow 9 ECIr eroz J2qulsAON 7 Goat EtOz sequisnoy OO BE Et0z os SET soquisnoy s9quWan0n E1OZ s3quanoy op £102 J9quis0g ¢ Axpizise, Aepisisa, Axpiaisa, 12} ob9j N20} touny pay 00 D281 OyEy fy94 oj ora uebI uy Loree ""UID x04 euapne, COUN “inny Keng, FUeri0H 4940 53 52PO HiBz Bujaay aso #0 2461N s.uinjy ooyse 2y A jooyag PMS Su uislwind suing eros 24 Unuind e1os)y aBuesy voreuuery yn fue v03\y, PLeS0Id ‘6102 104 P UPD0ds of; iid 00° 10 Bu 79) Uoneanirexa 1 2 WaUINbaL Aeyoh Or EPIDUES on, 208805014 10g HOM Potstans ka cy OW 081005 =20A20y>9y, NUT GY coy 59/21 “uouusy 2200}y 28035 $F pox su BPPIOS 20) Byrn Ate MDYesterday Gi inks wed aay School trp J Wel External Examiner He non Viva dat E PhD aie ‘ihe EY tocation r BI Ussbitey x SE competing } eting 2: + Dresesrch sea Sitems Resear Bair : —— 4 Decomber 18:05 DB iision spy Pethooms 55.",01:41:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.0760075, -1.9749504]",../p08_2013-12-05/2013-12-05_02.45.48.jpg,ZTE-BLADE,[],,20.04945858,,2002:12:08 12:00:00,"['#6f6467', '#141319', '#403944', '#a4abc0', '#f7f9fc']",[],Pisin horns Diel mame ones nen sie Ewe,02:45:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[7.3822284, 0.35412905, -6.4832854]",../p08_2013-12-05/2013-12-05_02.38.48.jpg,ZTE-BLADE,[],,55.50983936,,2002:12:08 12:00:00,"['#787584', '#211e1e', '#fcfefe', '#494246', '#c7e6fd']",['tv'],,02:38:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[7.7363577, -0.7082581, -5.938472]",../p08_2013-12-05/2013-12-05_01.51.21.jpg,ZTE-BLADE,[],,90.30018279,,2002:12:08 12:00:00,"['#7d7a7d', '#615957', '#2b292a', '#9b98a9', '#b4c8f4']",[],Ao GP TRA S Dees:ea SEL aSTAL CML Os Sm oeAS Prenat ny Y TS SS ONG Tha Deo,01:51:21,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.35412905, -2.5197644]",../p08_2013-12-05/2013-12-05_12.49.18.jpg,ZTE-BLADE,[],,25.1626878,,2002:12:08 12:00:00,"['#a697a1', '#f4f0f0', '#635856', '#807175', '#2a2528']",['person'],,12:49:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.53119355, -2.5197644]",../p08_2013-12-05/2013-12-05_02.13.18.jpg,ZTE-BLADE,[],,147.8968433,,2002:12:08 12:00:00,"['#c3cfe4', '#151416', '#6f6159', '#463d37', '#91909a']",['tv'],pono 0 DORA PIE RITES SIS epmeion EOE spc oss PEATte ond correctly Chet co rater SOOT,02:13:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -0.17706452, -3.4187074]",../p08_2013-12-05/2013-12-05_02.26.48.jpg,ZTE-BLADE,[],,104.8209498,,2002:12:08 12:00:00,"['#312016', '#bcc0da', '#5e483b', '#707889', '#0f0d0d']",[],"Notes & Questions Ocean Contributions: How ta prepare raring dat 1 2 Determining Aspects and Serisment eee Examination of the Thesis, 21 v0 plagirised materia! 9.2 te accurate succinct 9.3 absirect accurstaly describes outcomes research 2.4 aims dearly identified extents to which they have boon mat discussed J developed through references 9.7 thesis reports a piece indopondont criginal work a8 contains evidence that appropriate mothodologies used nd unambiguous > Bullets £ Lists | Numbered 3.9 Results presented in sultable formats aro intogbie 3:10 demonstrate critical undorstarcéing tho 3.11 use reference materials und correctly cod presentation ‘ond intelectual achievement erctandag ol cont 4.3 understarcing th mo able explain aspo 45 familar with koy Horaturo God thosss Poet pone Pent Pottensan tees sous ou jo LoTR Cre nett © pox scedey Oxaera < ‘ Peery mep Curses anced oi mor revoanquavea Serre} euogeena ¥ SION Perec) .o4Cre ~ PeagaeN mn 7 neue areey f Ou) Ui porD ounyeany Foy IA OLE Sy ose Ua LPO} puD spoINOW oU7 UpUNISOpUN fy Of ORY’ pom oun eounayUGs pur pajU00 Bupumaepun cy spam Lo 8,9}epPUDD OLN 6] Po}LATA Som OY) IOLA PoySIES by eoupuLoped (220 #,o¢pxpusa em20;0}14 pun jponzed syuscadas yaieosss ELE oywudoxddo Z1E C,0}OU 0oua.90s JOOS 4L'E yOWaroYON oxide Ayoaveo aya. OpUN OAUD OFPASUCUO nora EC GE jouyo pu wopuadapu o2ed v syodas =O 2°E ojeycaxide 10y0 0 OURO pasuarnpas onan podoarop mm isuwosal HCO FE sensep yous uO OAs foun LDL 0} =3Lopo PUR PogUIp! AUP SUNS FS areose! 04 SowaD INO ova vocEoeep Amiesroce janeqs CS yousone pus ewesreoe 018 TE ueeord jO.OOF jeyowwus pos LouRing expedzy CALLSC + rrvonnquavea ayEaresi Fs —) BST Sl ar Om m2 wr eo never eA od PN HNNotes rae 1. propery baining data Determing Ser ore Para Aner Paragras? Potten CEE",02:26:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.180115, -0.7082581, -2.5197644]",../p08_2013-12-05/2013-12-05_02.35.20.jpg,ZTE-BLADE,[],,20.63260894,,2002:12:08 12:00:00,"['#1d1817', '#5f616e', '#9c96a2', '#c4bbcc', '#0a0a0b']",[],Ls,02:35:20,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[8.458236, -0.17706452, -3.4187074]",../p08_2013-12-05/2013-12-05_12.29.48.jpg,ZTE-BLADE,[],,23.48913881,,2002:12:08 12:00:00,"['#544e54', '#898385', '#fcfcf9', '#2f2f33', '#c3c6cd']",[],,12:29:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Female'],"[8.458236, -0.0, -4.3176503]",../p08_2013-12-05/2013-12-05_12.54.48.jpg,ZTE-BLADE,['oxygen_mask'],['4-6'],22.51977348,['Fear'],2002:12:08 12:00:00,"['#b2a2b2', '#5c5860', '#f8f2f1', '#2d2933', '#736a73']",['person'],,12:54:48,"[array([-0.02107156, -0.01325046,  0.05886864,  0.06677003, -0.14871287,
        0.01916764, -0.00119913, -0.02298643,  0.14208458, -0.11741494,
        0.16689311, -0.0623391 , -0.27987453, -0.05904577,  0.01364703,
        0.12661102, -0.04161467, -0.10477655, -0.1010834 , -0.05427833,
        0.0684498 ,  0.04260051, -0.0059833 ,  0.01184279, -0.05715289,
       -0.35011014, -0.08767164, -0.14395227,  0.02835331, -0.04133792,
       -0.03346616,  0.01858809, -0.08557421, -0.06513416,  0.0519987 ,
        0.13995294, -0.1184315 , -0.07942013,  0.22360049, -0.07701749,
       -0.18049769, -0.04813217,  0.03716339,  0.21096213,  0.10775788,
        0.04568247,  0.01864879, -0.00749121,  0.13911447, -0.33198452,
        0.15275247,  0.11764039,  0.19575804,  0.13643849,  0.14270903,
       -0.19228338,  0.08289778,  0.10577106, -0.2597706 ,  0.06542961,
        0.02049071, -0.07474719, -0.06497256, -0.00743406,  0.18375613,
        0.11919353, -0.06829535, -0.16581744,  0.13397656, -0.25115117,
       -0.00295607,  0.13403229, -0.11269413, -0.18980171, -0.25750342,
        0.05175725,  0.44806951,  0.14193192, -0.1757559 , -0.03227591,
        0.0135942 , -0.03818332,  0.06154383,  0.00188874, -0.0374816 ,
       -0.01609025, -0.14726706,  0.02372728,  0.1354917 , -0.13236214,
       -0.02270591,  0.22115907,  0.05290323,  0.01124542,  0.07410313,
        0.05142464, -0.00741653, -0.01471382, -0.08063294,  0.01503041,
        0.16219319, -0.16694637, -0.00546616, -0.02605855, -0.21133289,
        0.1664976 , -0.07359171, -0.02410558,  0.01527494, -0.08185484,
       -0.21557119,  0.03155131,  0.27730978, -0.27499709,  0.17357311,
        0.13871762, -0.01725398,  0.17701645,  0.00362148,  0.08649278,
       -0.01028483, -0.13024747, -0.20433113, -0.11291152,  0.02324569,
        0.00380802, -0.04364484,  0.06040677])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.180115, -1.7978859, -2.5197644]",../p08_2013-12-05/2013-12-05_01.42.48.jpg,ZTE-BLADE,[],,153.889326,,2002:12:08 12:00:00,"['#7f7c8b', '#392d30', '#524d5c', '#0f0d0f', '#a7a0b4']",[],"Oral Examing tion Preverstion for the 2! exam, etheloss, Of brea is well 10 contemporary and historical 3.6 volume of 2pprOpHata to 5 thesis containg Clear evide, methodologies haye been selected a Correctly 8pplied ang that r, inlerpreteg In thy research esis Critical 2nd its SignificanceJOU pue SNONGiquweun “S1aEqiozesy ae 889; Liticy Feng] be: ""IEG U1 penisesSOUESYIUE Ss SY Yuessa, eu y os FEORUD e sisaun o, A Ur Se) SH er esenaa ao PHI, VER DUE ponddy Ai291309 tio) P2P198 Losg GARY S5:B0I0, OPN8 38999 sini, 8780 Lea;9 ar) 2iarsuodsas oscyi oc Paoyuow £ PE LUdarddy 12 SUID ON 96{EPOS 8 place independent ay Out by ca, indidate yy include, Ind Original Work here Collaborative 'd relevant Contribution ai tS clearly ll participant ented in other than textual form these are inteliginte, unambiguous 4nd not 9.10 ndidate Must dey",01:42:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.253072, -2.5197644]",../p08_2013-12-05/2013-12-05_02.25.18.jpg,ZTE-BLADE,[],,36.33904054,,2002:12:08 12:00:00,"['#100d0d', '#c0c2dd', '#76757a', '#9ba0b5', '#3a2820']",['tv'],"Wes & Oneetce Hood write ! pe ean one — 1 How ta tropes varie tot 3 Deteering Ase nd ti a eae ey Le Exarinaion of the Thesis EO Stk Wy hee beer ret eoctapec > A0r%C0 that apy nodal : ~ 979 0g teed ureticgs , 07X30 Of tho outcoerenach Rett sl Seer ren Baer Nees seize Neeite Bouck Lowy 2 LW ov POCOOE Yous ise aren Aon eg A AE KOUILY Awe gy Pre exis 7R wit wn on) MU DOP Ren 0 904 ip SPL O10 Loemveny Ot PA SOY asiemacy op MAMA aamhied cy ee | sre pa MeO y eayopyWes",02:25:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[8.281172, -1.253072, -3.7728362]",../p08_2013-12-05/2013-12-05_12.37.48.jpg,ZTE-BLADE,[],,9.185801076,,2002:12:08 12:00:00,"['#997f73', '#646974', '#1c151a', '#d7af99', '#712e26']",[],,12:37:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.180115, -0.53119355, -2.6968288]",../p08_2013-12-05/2013-12-05_01.14.18.jpg,ZTE-BLADE,[],['25-32'],21.43105587,['Surprise'],2002:12:08 12:00:00,"['#1c191d', '#52484c', '#9d919c', '#6c6367', '#e1e1ef']","['person', 'person']",,01:14:18,"[array([-0.0337141 ,  0.06428159,  0.07494271, -0.07058255, -0.20952772,
       -0.02553876, -0.02651482,  0.03399311,  0.04548715, -0.03952631,
        0.24144799, -0.07429061, -0.24001092, -0.02088894,  0.00722644,
        0.16216548, -0.06074671, -0.11210143, -0.14650945, -0.04723977,
       -0.02813639,  0.05788665, -0.04862526,  0.06059539, -0.11608517,
       -0.34185866, -0.03467605, -0.06756657,  0.06297708, -0.15839735,
       -0.06574671,  0.15157697, -0.0738499 , -0.0736471 ,  0.0769842 ,
        0.08418131, -0.0353323 , -0.09347641,  0.22678369,  0.05890203,
       -0.16034743,  0.14301249,  0.07734752,  0.36729351,  0.1978198 ,
        0.03044573,  0.07532138,  0.00170437,  0.18029402, -0.32487613,
        0.09152529,  0.11254071,  0.15065615,  0.04200699,  0.14920783,
       -0.16418049,  0.01021922,  0.14588979, -0.19683228,  0.11237699,
        0.03970855, -0.05386243, -0.05519812, -0.20000893,  0.22368635,
        0.05014635, -0.14090602, -0.05218094,  0.12713693, -0.10164126,
       -0.08850388,  0.00117923, -0.17363644, -0.08248587, -0.31412917,
        0.11645284,  0.29619691,  0.17454684, -0.25138125,  0.04763187,
        0.03632783,  0.01970939, -0.00753298,  0.03404879, -0.0917359 ,
       -0.08882345, -0.07159486,  0.00447143,  0.1837178 , -0.02396607,
        0.02634892,  0.21345505,  0.0393968 ,  0.01080303,  0.03366853,
        0.0108197 , -0.12547842, -0.11750066, -0.10680581,  0.03393891,
        0.06236823, -0.19570231, -0.01564627,  0.11727104, -0.25647995,
        0.14756028, -0.07557097,  0.01051523,  0.00494574,  0.04877064,
       -0.09789159,  0.01486832,  0.16802599, -0.24821098,  0.18521509,
        0.20118183,  0.04832831,  0.06358135,  0.10664304,  0.0038628 ,
       -0.0146451 ,  0.0455706 , -0.12205157, -0.15478869,  0.08117162,
       -0.05697759, -0.00825142,  0.08859523])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[9.00305, -1.4301366, -2.5197644]",../p08_2013-12-05/2013-12-05_02.29.18.jpg,ZTE-BLADE,[],,33.91046036,,2002:12:08 12:00:00,"['#4c3630', '#e6dcf5', '#b3b1c4', '#1d1613', '#757785']",['tv'],vow [ Metentie bana ij Ligh APT demi) on M$) lato},02:29:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.180115, -0.89894295, -2.3290794]",../p08_2013-12-05/2013-12-05_02.34.49.jpg,ZTE-BLADE,[],,241.0336234,,2002:12:08 12:00:00,"['#c0b3c3', '#09080a', '#5e5a68', '#191515', '#998f9c']",['tv'],"TOPrIaIe Methodok logis useg formats that aro into igi #2Nc1°9 OF the outcomes Suitable Unders ° Of reference materials 3.12 ovoraly Presentation appr 3.10 domonstratg Critical 8.11 us © 8nd Unambiguoy, ‘Opriato 3.13 research represents practic, 4! and intotectua! 8chievementPUB eonoeig IIPS Ut Poosasyo022190 841 70 Bupun, IVSq0; pean £18 POUTOW oForeSa >on pun sno 141029 Jey SreuLoy oqa)ns Bau pu o} UI Pe\uesaig ~222 10 Coup AO sure ®PUSIOPU dood Suodas ""TUBUO y1ical undorstary °° mat, 8.12 overall pres,",02:34:49,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.357179, -1.4301366, -2.3290794]",../p08_2013-12-05/2013-12-05_01.59.50.jpg,ZTE-BLADE,[],,137.9981599,,2002:12:08 12:00:00,"['#fdfdfe', '#77767d', '#56443c', '#a1abc0', '#1a1618']",['tv'],paste and Match Formattins Peele Rated al cael eet),01:59:50,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.180115, -0.89894295, -2.3290794]",../p08_2013-12-05/2013-12-05_01.18.18.jpg,ZTE-BLADE,[],['25-32'],32.51352035,['Fear'],2002:12:08 12:00:00,"['#4c3735', '#755f54', '#af928a', '#dae3eb', '#151316']","['person', 'person']",aOmate,01:18:18,"[array([-0.03977488,  0.04270975,  0.07621874, -0.06724004, -0.14730422,
       -0.06611037, -0.04325612,  0.01423717,  0.07213722, -0.02591163,
        0.1939435 , -0.07814214, -0.26014253,  0.04703878,  0.01112275,
        0.11240094, -0.09951097, -0.08124952, -0.08920702, -0.06317969,
        0.02102615,  0.05119777, -0.04923388,  0.09287497, -0.16464864,
       -0.31066042, -0.10627784, -0.13401686,  0.02390489, -0.13248979,
       -0.05125868,  0.12308034, -0.01775609, -0.05040373,  0.03715414,
        0.06552891, -0.04154127, -0.11365515,  0.23284146,  0.07197955,
       -0.14045905,  0.0494389 ,  0.07878154,  0.34920719,  0.17851226,
        0.0330762 ,  0.12183545,  0.05382769,  0.14578539, -0.26062164,
        0.07501897,  0.10345969,  0.13235965,  0.12394112,  0.15164936,
       -0.20345645,  0.04424924,  0.18496588, -0.16074473,  0.15554391,
        0.03213846, -0.07800931,  0.016535  , -0.0875091 ,  0.2271886 ,
        0.05276506, -0.08523476, -0.06993932,  0.14259498, -0.13469419,
       -0.15914825,  0.02560851, -0.19178694, -0.09202494, -0.28167507,
        0.04305995,  0.27389631,  0.18222715, -0.21327592,  0.04453731,
        0.00424671, -0.01843434,  0.0401702 ,  0.01478852, -0.08230603,
       -0.03120191, -0.11662484, -0.02528913,  0.23973797,  0.00329197,
        0.02011457,  0.20681946,  0.03931236,  0.0094344 ,  0.05838968,
       -0.0130222 , -0.12569863, -0.08573543, -0.08796757, -0.0156979 ,
        0.08088402, -0.18305708, -0.03451133,  0.10356036, -0.29491797,
        0.17032515, -0.03800685,  0.00782342, -0.07070887,  0.05893097,
       -0.12115625,  0.07832076,  0.23751314, -0.23322031,  0.14847615,
        0.22662896,  0.07185989,  0.07264149,  0.06324401, -0.02426197,
       -0.04990833, -0.00814715, -0.16368935, -0.11689801,  0.07238165,
       -0.01742999,  0.00898991,  0.10627047])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[7.7363577, -0.89894295, -5.3936577]",../p08_2013-12-05/2013-12-05_01.50.48.jpg,ZTE-BLADE,[],,59.85098152,,2002:12:08 12:00:00,"['#797678', '#b1c3ef', '#2d2a2a', '#9692a1', '#5c5553']",[],"This 5 Dee UNS2 OE,DAIS AL CDMS Ce ae tal OAO UL GS ULGS Ow) Ths WS OE",01:50:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[11.876944, -1.253072, -6.66035]",../p08_2013-12-05/2013-12-05_01.33.48.jpg,ZTE-BLADE,[],,9.18958049,,2002:12:08 12:00:00,"['#5f606c', '#44485c', '#afa090', '#3c3846', '#fefaea']",[],,01:33:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -0.35412905, -5.938472]",../p08_2013-12-05/2013-12-05_02.37.18.jpg,ZTE-BLADE,[],,42.56996813,,2002:12:08 12:00:00,"['#211b1b', '#e0edfa', '#56433a', '#7d777a', '#9fabc0']",['tv'],wane Te lalla Fe ake ri)a PRO Ladd To rere Ltt Ps taal,02:37:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[10.978001, 1.9749504, -2.3290794]",../p08_2013-12-05/2013-12-05_12.25.48.jpg,ZTE-BLADE,[],,4.294783168,,2002:12:08 12:00:00,"['#293446', '#535b68', '#0a1321', '#6a707b', '#0e182b']",[],,12:25:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
